wo_id,line_id,station_id,op_seq,start_ts,end_ts,good_qty,scrap_qty,rework_flag
102633,L2,S06,2,2025-06-08 11:29:07.013797,2025-06-08 11:31:01.864970,1,0,0
102633,L2,S07,3,2025-06-08 11:31:01.864970,2025-06-08 11:34:45.082211,1,0,0
102633,L2,S08,4,2025-06-08 11:34:45.082211,2025-06-08 11:36:31.229565,1,0,0
102634,L1,S01,1,2025-06-08 08:43:00,2025-06-08 08:45:57.584563,1,0,0
102634,L1,S02,2,2025-06-08 08:45:57.584563,2025-06-08 08:47:24.805609,1,0,0
102634,L1,S03,3,2025-06-08 08:47:24.805609,2025-06-08 08:49:26.196018,1,0,0
102634,L1,S04,4,2025-06-08 08:49:26.196018,2025-06-08 08:51:01.287343,1,0,0
102635,L1,S01,1,2025-06-08 21:14:00,2025-06-08 21:15:50.338006,1,0,0
102635,L1,S02,2,2025-06-08 21:15:50.338006,2025-06-08 21:17:48.390318,1,0,0
102635,L1,S03,3,2025-06-08 21:17:48.390318,2025-06-08 21:20:05.052044,1,0,0
102635,L1,S04,4,2025-06-08 21:20:05.052044,2025-06-08 21:21:32.566957,1,0,0
102636,L1,S01,1,2025-06-08 23:39:00,2025-06-08 23:40:18.356800,1,0,0
102636,L1,S02,2,2025-06-08 23:40:18.356800,2025-06-08 23:42:11.797271,1,0,0
102636,L1,S03,3,2025-06-08 23:42:11.797271,2025-06-08 23:44:32.439737,1,0,0
102636,L1,S04,4,2025-06-08 23:44:32.439737,2025-06-08 23:46:02.469115,1,0,0
102637,L1,S01,1,2025-06-09 08:43:00,2025-06-09 08:44:41.766160,1,0,0
102637,L1,S02,2,2025-06-09 08:44:41.766160,2025-06-09 08:46:26.515091,1,0,0
102637,L1,S03,3,2025-06-09 08:46:26.515091,2025-06-09 08:49:11.854219,1,0,0
102637,L1,S04,4,2025-06-09 08:49:11.854219,2025-06-09 08:50:05.537398,1,0,0
102638,L2,S05,1,2025-06-09 08:34:00,2025-06-09 08:35:44.212413,1,0,0
102638,L2,S06,2,2025-06-09 08:35:44.212413,2025-06-09 08:37:31.167235,1,0,0
102638,L2,S07,3,2025-06-09 08:37:31.167235,2025-06-09 08:39:34.909912,1,0,0
102638,L2,S08,4,2025-06-09 08:39:34.909912,2025-06-09 08:41:47.393801,1,0,0
102639,L2,S05,1,2025-06-09 09:45:00,2025-06-09 09:46:29.584595,1,0,0
102639,L2,S06,2,2025-06-09 09:46:29.584595,2025-06-09 09:48:24.377206,1,0,0
102639,L2,S07,3,2025-06-09 09:48:24.377206,2025-06-09 09:50:18.311524,1,0,0
102639,L2,S08,4,2025-06-09 09:50:18.311524,2025-06-09 09:52:17.737671,1,0,0
102640,L1,S01,1,2025-06-09 09:31:00,2025-06-09 09:32:55.856529,1,0,0
102640,L1,S02,2,2025-06-09 09:32:55.856529,2025-06-09 09:35:24.662885,1,0,0
102640,L1,S03,3,2025-06-09 09:35:24.662885,2025-06-09 09:37:39.302530,1,0,0
102640,L1,S04,4,2025-06-09 09:37:39.302530,2025-06-09 09:38:27.067771,1,0,0
102641,L2,S05,1,2025-06-09 23:43:00,2025-06-09 23:44:10.873101,1,0,0
102641,L2,S06,2,2025-06-09 23:44:10.873101,2025-06-09 23:46:28.129770,1,0,0
102641,L2,S07,3,2025-06-09 23:46:28.129770,2025-06-09 23:49:37.333635,1,0,0
102641,L2,S08,4,2025-06-09 23:49:37.333635,2025-06-09 23:52:48.368771,1,0,0
102642,L2,S05,1,2025-06-09 20:51:00,2025-06-09 20:52:04.364535,1,0,0
102642,L2,S06,2,2025-06-09 20:52:04.364535,2025-06-09 20:53:55.201549,1,0,0
102642,L2,S07,3,2025-06-09 20:53:55.201549,2025-06-09 20:56:05.334705,1,0,0
102642,L2,S08,4,2025-06-09 20:56:05.334705,2025-06-09 20:58:37.952929,1,0,0
102643,L1,S01,1,2025-06-09 11:39:00,2025-06-09 11:40:46.920440,1,0,0
102643,L1,S02,2,2025-06-09 11:40:46.920440,2025-06-09 11:42:25.884282,1,0,0
102643,L1,S03,3,2025-06-09 11:42:25.884282,2025-06-09 11:44:02.953541,1,0,0
102643,L1,S04,4,2025-06-09 11:44:02.953541,2025-06-09 11:45:12.865159,1,0,0
102644,L2,S05,1,2025-06-09 21:06:00,2025-06-09 21:09:32.682336,0,1,1
102644,L2,S06,2,2025-06-09 21:09:32.682336,2025-06-09 21:13:02.995641,1,0,1
102644,L2,S07,3,2025-06-09 21:13:02.995641,2025-06-09 21:15:02.862360,1,0,1
102644,L2,S08,4,2025-06-09 21:15:02.862360,2025-06-09 21:18:09.518186,1,0,1
102645,L2,S05,1,2025-06-09 11:35:00,2025-06-09 11:36:47.583509,1,0,0
102645,L2,S06,2,2025-06-09 11:36:47.583509,2025-06-09 11:39:23.249692,1,0,0
102645,L2,S07,3,2025-06-09 11:39:23.249692,2025-06-09 11:40:55.975829,0,1,0
102645,L2,S08,4,2025-06-09 11:40:55.975829,2025-06-09 11:43:04.471384,1,0,0
102646,L2,S05,1,2025-06-09 08:48:00,2025-06-09 08:49:48.146357,1,0,0
102646,L2,S06,2,2025-06-09 08:49:48.146357,2025-06-09 08:51:54.585490,1,0,0
102646,L2,S07,3,2025-06-09 08:51:54.585490,2025-06-09 08:53:58.801554,1,0,0
102646,L2,S08,4,2025-06-09 08:53:58.801554,2025-06-09 08:55:54.016060,1,0,0
102647,L2,S05,1,2025-06-09 11:21:00,2025-06-09 11:22:31.449152,1,0,0
102647,L2,S06,2,2025-06-09 11:22:31.449152,2025-06-09 11:24:09.292310,1,0,0
102647,L2,S07,3,2025-06-09 11:24:09.292310,2025-06-09 11:26:24.214972,1,0,0
102647,L2,S08,4,2025-06-09 11:26:24.214972,2025-06-09 11:29:23.593517,1,0,0
102648,L2,S05,1,2025-06-09 23:47:00,2025-06-09 23:48:09.137535,1,0,0
102648,L2,S06,2,2025-06-09 23:48:09.137535,2025-06-09 23:50:38.667164,1,0,0
102648,L2,S07,3,2025-06-09 23:50:38.667164,2025-06-09 23:52:37.724907,1,0,0
102648,L2,S08,4,2025-06-09 23:52:37.724907,2025-06-09 23:55:25.749000,1,0,0
102649,L1,S01,1,2025-06-09 10:11:00,2025-06-09 10:12:05.664497,1,0,0
102649,L1,S02,2,2025-06-09 10:12:05.664497,2025-06-09 10:14:21.472031,1,0,0
102649,L1,S03,3,2025-06-09 10:14:21.472031,2025-06-09 10:15:58.761649,1,0,0
102649,L1,S04,4,2025-06-09 10:15:58.761649,2025-06-09 10:17:31.326623,1,0,0
102650,L2,S05,1,2025-06-09 11:59:00,2025-06-09 12:00:39.359686,1,0,0
102650,L2,S06,2,2025-06-09 12:00:39.359686,2025-06-09 12:02:27.890628,1,0,0
102650,L2,S07,3,2025-06-09 12:02:27.890628,2025-06-09 12:04:26.071451,1,0,0
102650,L2,S08,4,2025-06-09 12:04:26.071451,2025-06-09 12:07:29.603200,1,0,0
102651,L2,S05,1,2025-06-09 09:44:00,2025-06-09 09:46:08.395317,1,0,0
102651,L2,S06,2,2025-06-09 09:46:08.395317,2025-06-09 09:47:50.287974,1,0,0
102651,L2,S07,3,2025-06-09 09:47:50.287974,2025-06-09 09:48:57.606103,1,0,0
102651,L2,S08,4,2025-06-09 09:48:57.606103,2025-06-09 09:50:18.256463,1,0,0
102652,L1,S01,1,2025-06-09 10:16:00,2025-06-09 10:18:45.402542,1,0,0
102652,L1,S02,2,2025-06-09 10:18:45.402542,2025-06-09 10:20:42.879569,1,0,0
102652,L1,S03,3,2025-06-09 10:20:42.879569,2025-06-09 10:23:20.060926,1,0,0
102652,L1,S04,4,2025-06-09 10:23:20.060926,2025-06-09 10:24:10.671621,1,0,0
102653,L1,S01,1,2025-06-09 22:16:00,2025-06-09 22:17:56.134767,1,0,0
102653,L1,S02,2,2025-06-09 22:17:56.134767,2025-06-09 22:19:43.423868,1,0,0
102653,L1,S03,3,2025-06-09 22:19:43.423868,2025-06-09 22:22:05.010426,1,0,0
102653,L1,S04,4,2025-06-09 22:22:05.010426,2025-06-09 22:23:07.855319,1,0,0
102654,L1,S01,1,2025-06-09 21:50:00,2025-06-09 21:51:56.682094,1,0,0
102654,L1,S02,2,2025-06-09 21:51:56.682094,2025-06-09 21:53:30.685288,1,0,0
102654,L1,S03,3,2025-06-09 21:53:30.685288,2025-06-09 21:55:10.955686,1,0,0
102654,L1,S04,4,2025-06-09 21:55:10.955686,2025-06-09 21:56:48.418726,1,0,0
102655,L1,S01,1,2025-06-09 20:48:00,2025-06-09 20:49:11.863819,1,0,0
102655,L1,S02,2,2025-06-09 20:49:11.863819,2025-06-09 20:51:05.452019,1,0,0
102655,L1,S03,3,2025-06-09 20:51:05.452019,2025-06-09 20:54:00.458377,1,0,0
102655,L1,S04,4,2025-06-09 20:54:00.458377,2025-06-09 20:55:13.126234,1,0,0
102656,L2,S05,1,2025-06-09 10:44:00,2025-06-09 10:46:02.184995,1,0,0
102656,L2,S06,2,2025-06-09 10:46:02.184995,2025-06-09 10:47:28.492254,1,0,0
102656,L2,S07,3,2025-06-09 10:47:28.492254,2025-06-09 10:49:49.347691,1,0,0
102656,L2,S08,4,2025-06-09 10:49:49.347691,2025-06-09 10:52:18.928438,1,0,0
102657,L1,S01,1,2025-06-09 11:10:00,2025-06-09 11:11:46.786723,1,0,0
102657,L1,S02,2,2025-06-09 11:11:46.786723,2025-06-09 11:14:02.655621,0,1,0
102657,L1,S03,3,2025-06-09 11:14:02.655621,2025-06-09 11:16:18.887538,1,0,0
102657,L1,S04,4,2025-06-09 11:16:18.887538,2025-06-09 11:17:27.566924,1,0,0
102658,L2,S05,1,2025-06-09 09:53:00,2025-06-09 09:54:54.462098,1,0,0
102658,L2,S06,2,2025-06-09 09:54:54.462098,2025-06-09 09:56:56.822436,1,0,0
102658,L2,S07,3,2025-06-09 09:56:56.822436,2025-06-09 10:00:13.667322,1,0,0
102658,L2,S08,4,2025-06-09 10:00:13.667322,2025-06-09 10:02:07.138857,1,0,0
102659,L1,S01,1,2025-06-09 21:15:00,2025-06-09 21:17:03.359568,0,1,0
102659,L1,S02,2,2025-06-09 21:17:03.359568,2025-06-09 21:18:51.765996,1,0,0
102659,L1,S03,3,2025-06-09 21:18:51.765996,2025-06-09 21:21:46.917607,1,0,0
102659,L1,S04,4,2025-06-09 21:21:46.917607,2025-06-09 21:23:13.910774,1,0,0
102660,L2,S05,1,2025-06-09 21:53:00,2025-06-09 21:55:07.695308,1,0,0
102660,L2,S06,2,2025-06-09 21:55:07.695308,2025-06-09 21:58:08.615771,1,0,0
102660,L2,S07,3,2025-06-09 21:58:08.615771,2025-06-09 22:00:25.459403,1,0,0
102660,L2,S08,4,2025-06-09 22:00:25.459403,2025-06-09 22:02:27.958513,1,0,0
102661,L2,S05,1,2025-06-09 20:00:00,2025-06-09 20:01:24.579160,1,0,0
102661,L2,S06,2,2025-06-09 20:01:24.579160,2025-06-09 20:03:48.382004,1,0,0
102661,L2,S07,3,2025-06-09 20:03:48.382004,2025-06-09 20:06:03.190766,1,0,0
102661,L2,S08,4,2025-06-09 20:06:03.190766,2025-06-09 20:09:14.920980,1,0,0
102662,L1,S01,1,2025-06-09 21:10:00,2025-06-09 21:12:44.120074,1,0,1
102662,L1,S02,2,2025-06-09 21:12:44.120074,2025-06-09 21:15:11.777556,1,0,1
102662,L1,S03,3,2025-06-09 21:15:11.777556,2025-06-09 21:17:06.500820,0,1,1
102662,L1,S04,4,2025-06-09 21:17:06.500820,2025-06-09 21:19:01.609973,1,0,1
102663,L1,S01,1,2025-06-09 08:15:00,2025-06-09 08:17:25.326985,1,0,0
102663,L1,S02,2,2025-06-09 08:17:25.326985,2025-06-09 08:19:31.143133,1,0,0
102663,L1,S03,3,2025-06-09 08:19:31.143133,2025-06-09 08:21:09.671032,1,0,0
102663,L1,S04,4,2025-06-09 08:21:09.671032,2025-06-09 08:22:44.833467,1,0,0
102664,L2,S05,1,2025-06-09 23:04:00,2025-06-09 23:05:23.473317,1,0,0
102664,L2,S06,2,2025-06-09 23:05:23.473317,2025-06-09 23:07:38.750031,1,0,0
102664,L2,S07,3,2025-06-09 23:07:38.750031,2025-06-09 23:09:25.311601,1,0,0
102664,L2,S08,4,2025-06-09 23:09:25.311601,2025-06-09 23:12:18.947162,1,0,0
102665,L2,S05,1,2025-06-09 23:18:00,2025-06-09 23:20:15.856057,1,0,0
102665,L2,S06,2,2025-06-09 23:20:15.856057,2025-06-09 23:22:36.294851,1,0,0
102665,L2,S07,3,2025-06-09 23:22:36.294851,2025-06-09 23:24:32.796636,1,0,0
102665,L2,S08,4,2025-06-09 23:24:32.796636,2025-06-09 23:26:44.787147,1,0,0
102666,L2,S05,1,2025-06-09 21:03:00,2025-06-09 21:05:22.452585,1,0,0
102666,L2,S06,2,2025-06-09 21:05:22.452585,2025-06-09 21:07:14.528911,1,0,0
102666,L2,S07,3,2025-06-09 21:07:14.528911,2025-06-09 21:10:49.700306,1,0,0
102666,L2,S08,4,2025-06-09 21:10:49.700306,2025-06-09 21:12:39.219841,1,0,0
102667,L1,S01,1,2025-06-09 22:51:00,2025-06-09 22:53:24.054640,1,0,0
102667,L1,S02,2,2025-06-09 22:53:24.054640,2025-06-09 22:55:41.064499,1,0,0
102667,L1,S03,3,2025-06-09 22:55:41.064499,2025-06-09 22:57:23.135501,1,0,0
102667,L1,S04,4,2025-06-09 22:57:23.135501,2025-06-09 22:58:54.154114,1,0,0
102668,L1,S01,1,2025-06-09 20:26:00,2025-06-09 20:28:25.869616,1,0,0
102668,L1,S02,2,2025-06-09 20:28:25.869616,2025-06-09 20:30:22.264732,1,0,0
102668,L1,S03,3,2025-06-09 20:30:22.264732,2025-06-09 20:32:38.107869,1,0,0
102668,L1,S04,4,2025-06-09 20:32:38.107869,2025-06-09 20:34:12.824261,1,0,0
102669,L1,S01,1,2025-06-09 23:24:00,2025-06-09 23:25:52.802388,1,0,0
102669,L1,S02,2,2025-06-09 23:25:52.802388,2025-06-09 23:28:18.865098,1,0,0
102669,L1,S03,3,2025-06-09 23:28:18.865098,2025-06-09 23:29:48.138830,1,0,0
102669,L1,S04,4,2025-06-09 23:29:48.138830,2025-06-09 23:31:23.089789,1,0,0
102670,L1,S01,1,2025-06-09 10:17:00,2025-06-09 10:19:35.819625,1,0,0
102670,L1,S02,2,2025-06-09 10:19:35.819625,2025-06-09 10:21:22.452107,1,0,0
102670,L1,S03,3,2025-06-09 10:21:22.452107,2025-06-09 10:23:05.678010,1,0,0
102670,L1,S04,4,2025-06-09 10:23:05.678010,2025-06-09 10:24:30.802620,1,0,0
102671,L2,S05,1,2025-06-09 10:45:00,2025-06-09 10:46:34.438168,1,0,0
102671,L2,S06,2,2025-06-09 10:46:34.438168,2025-06-09 10:48:18.367527,1,0,0
102671,L2,S07,3,2025-06-09 10:48:18.367527,2025-06-09 10:52:13.166424,1,0,0
102671,L2,S08,4,2025-06-09 10:52:13.166424,2025-06-09 10:54:31.313870,1,0,0
102672,L1,S01,1,2025-06-09 22:30:00,2025-06-09 22:31:50.519304,1,0,0
102672,L1,S02,2,2025-06-09 22:31:50.519304,2025-06-09 22:33:45.101466,1,0,0
102672,L1,S03,3,2025-06-09 22:33:45.101466,2025-06-09 22:36:16.444130,1,0,0
102672,L1,S04,4,2025-06-09 22:36:16.444130,2025-06-09 22:37:36.003658,1,0,0
102673,L2,S05,1,2025-06-09 23:01:00,2025-06-09 23:02:28.523437,1,0,0
102673,L2,S06,2,2025-06-09 23:02:28.523437,2025-06-09 23:03:57.931071,1,0,0
102673,L2,S07,3,2025-06-09 23:03:57.931071,2025-06-09 23:07:00.589263,1,0,0
102673,L2,S08,4,2025-06-09 23:07:00.589263,2025-06-09 23:08:55.391925,1,0,0
102674,L1,S01,1,2025-06-09 09:24:00,2025-06-09 09:26:04.512069,1,0,0
102674,L1,S02,2,2025-06-09 09:26:04.512069,2025-06-09 09:27:09.275399,1,0,0
102674,L1,S03,3,2025-06-09 09:27:09.275399,2025-06-09 09:29:52.604242,1,0,0
102674,L1,S04,4,2025-06-09 09:29:52.604242,2025-06-09 09:31:30.110998,1,0,0
102675,L2,S05,1,2025-06-09 11:10:00,2025-06-09 11:12:18.147675,1,0,0
102675,L2,S06,2,2025-06-09 11:12:18.147675,2025-06-09 11:13:34.694016,1,0,0
102675,L2,S07,3,2025-06-09 11:13:34.694016,2025-06-09 11:15:38.569997,1,0,0
102675,L2,S08,4,2025-06-09 11:15:38.569997,2025-06-09 11:17:49.502005,1,0,0
102676,L1,S01,1,2025-06-09 22:29:00,2025-06-09 22:31:16.502095,1,0,0
102676,L1,S02,2,2025-06-09 22:31:16.502095,2025-06-09 22:32:47.846815,1,0,0
102676,L1,S03,3,2025-06-09 22:32:47.846815,2025-06-09 22:34:37.200686,1,0,0
102676,L1,S04,4,2025-06-09 22:34:37.200686,2025-06-09 22:35:48.678728,1,0,0
102677,L1,S01,1,2025-06-09 23:27:00,2025-06-09 23:29:23.447486,1,0,0
102677,L1,S02,2,2025-06-09 23:29:23.447486,2025-06-09 23:31:19.747998,1,0,0
102677,L1,S03,3,2025-06-09 23:31:19.747998,2025-06-09 23:33:10.245336,1,0,0
102677,L1,S04,4,2025-06-09 23:33:10.245336,2025-06-09 23:34:16.490846,1,0,0
102678,L2,S05,1,2025-06-09 09:28:00,2025-06-09 09:29:24.116646,1,0,0
102678,L2,S06,2,2025-06-09 09:29:24.116646,2025-06-09 09:31:24.776461,1,0,0
102678,L2,S07,3,2025-06-09 09:31:24.776461,2025-06-09 09:34:20.411342,1,0,0
102678,L2,S08,4,2025-06-09 09:34:20.411342,2025-06-09 09:35:42.862218,1,0,0
102679,L2,S05,1,2025-06-09 21:21:00,2025-06-09 21:22:28.948604,1,0,0
102679,L2,S06,2,2025-06-09 21:22:28.948604,2025-06-09 21:24:20.809858,1,0,0
102679,L2,S07,3,2025-06-09 21:24:20.809858,2025-06-09 21:26:39.957255,1,0,0
102679,L2,S08,4,2025-06-09 21:26:39.957255,2025-06-09 21:28:37.647626,1,0,0
102680,L1,S01,1,2025-06-09 20:22:00,2025-06-09 20:23:20.970140,1,0,0
102680,L1,S02,2,2025-06-09 20:23:20.970140,2025-06-09 20:25:27.980620,0,1,0
102680,L1,S03,3,2025-06-09 20:25:27.980620,2025-06-09 20:27:01.356883,1,0,0
102680,L1,S04,4,2025-06-09 20:27:01.356883,2025-06-09 20:28:27.315371,1,0,0
102681,L2,S05,1,2025-06-09 08:44:00,2025-06-09 08:46:25.294737,1,0,0
102681,L2,S06,2,2025-06-09 08:46:25.294737,2025-06-09 08:48:59.913442,1,0,0
102681,L2,S07,3,2025-06-09 08:48:59.913442,2025-06-09 08:50:43.965968,1,0,0
102681,L2,S08,4,2025-06-09 08:50:43.965968,2025-06-09 08:53:23.659510,1,0,0
102682,L1,S01,1,2025-06-09 20:28:00,2025-06-09 20:30:27.860367,1,0,0
102682,L1,S02,2,2025-06-09 20:30:27.860367,2025-06-09 20:32:14.376316,1,0,0
102682,L1,S03,3,2025-06-09 20:32:14.376316,2025-06-09 20:34:09.635814,1,0,0
102682,L1,S04,4,2025-06-09 20:34:09.635814,2025-06-09 20:35:24.088957,1,0,0
102683,L2,S05,1,2025-06-09 08:51:00,2025-06-09 08:52:28.979725,1,0,0
102683,L2,S06,2,2025-06-09 08:52:28.979725,2025-06-09 08:54:55.646924,1,0,0
102683,L2,S07,3,2025-06-09 08:54:55.646924,2025-06-09 08:56:43.621903,1,0,0
102683,L2,S08,4,2025-06-09 08:56:43.621903,2025-06-09 09:00:13.490708,1,0,0
102684,L1,S01,1,2025-06-09 21:57:00,2025-06-09 21:59:13.615257,1,0,0
102684,L1,S02,2,2025-06-09 21:59:13.615257,2025-06-09 22:02:16.822551,1,0,0
102684,L1,S03,3,2025-06-09 22:02:16.822551,2025-06-09 22:05:03.560417,0,1,0
102684,L1,S04,4,2025-06-09 22:05:03.560417,2025-06-09 22:05:46.012269,1,0,0
102685,L1,S01,1,2025-06-09 22:41:00,2025-06-09 22:43:33.123045,1,0,0
102685,L1,S02,2,2025-06-09 22:43:33.123045,2025-06-09 22:45:37.356805,1,0,0
102685,L1,S03,3,2025-06-09 22:45:37.356805,2025-06-09 22:47:25.741931,1,0,0
102685,L1,S04,4,2025-06-09 22:47:25.741931,2025-06-09 22:48:46.788665,1,0,0
102686,L1,S01,1,2025-06-09 11:00:00,2025-06-09 11:02:03.166742,1,0,0
102686,L1,S02,2,2025-06-09 11:02:03.166742,2025-06-09 11:05:10.027768,1,0,0
102686,L1,S03,3,2025-06-09 11:05:10.027768,2025-06-09 11:08:26.383005,1,0,0
102686,L1,S04,4,2025-06-09 11:08:26.383005,2025-06-09 11:10:15.943693,1,0,0
102687,L1,S01,1,2025-06-09 08:21:00,2025-06-09 08:22:59.288747,1,0,0
102687,L1,S02,2,2025-06-09 08:22:59.288747,2025-06-09 08:25:03.611289,1,0,0
102687,L1,S03,3,2025-06-09 08:25:03.611289,2025-06-09 08:27:03.810272,1,0,0
102687,L1,S04,4,2025-06-09 08:27:03.810272,2025-06-09 08:28:22.118735,1,0,0
102688,L1,S01,1,2025-06-09 23:57:00,2025-06-09 23:59:02.271207,1,0,1
102688,L1,S02,2,2025-06-09 23:59:02.271207,2025-06-10 00:01:33.047581,1,0,1
102688,L1,S03,3,2025-06-10 00:01:33.047581,2025-06-10 00:04:13.554177,1,0,1
102688,L1,S04,4,2025-06-10 00:04:13.554177,2025-06-10 00:05:07.770713,1,0,1
102689,L1,S01,1,2025-06-09 09:17:00,2025-06-09 09:18:14.557264,1,0,0
102689,L1,S02,2,2025-06-09 09:18:14.557264,2025-06-09 09:20:22.069651,1,0,0
102689,L1,S03,3,2025-06-09 09:20:22.069651,2025-06-09 09:23:17.409542,1,0,0
102689,L1,S04,4,2025-06-09 09:23:17.409542,2025-06-09 09:24:27.205247,1,0,0
102690,L1,S01,1,2025-06-09 22:17:00,2025-06-09 22:18:48.251990,1,0,0
102690,L1,S02,2,2025-06-09 22:18:48.251990,2025-06-09 22:20:47.245259,1,0,0
102690,L1,S03,3,2025-06-09 22:20:47.245259,2025-06-09 22:22:30.498824,1,0,0
102690,L1,S04,4,2025-06-09 22:22:30.498824,2025-06-09 22:23:28.646312,1,0,0
102691,L1,S01,1,2025-06-09 21:04:00,2025-06-09 21:06:19.666261,1,0,0
102691,L1,S02,2,2025-06-09 21:06:19.666261,2025-06-09 21:08:29.746056,1,0,0
102691,L1,S03,3,2025-06-09 21:08:29.746056,2025-06-09 21:10:28.958402,1,0,0
102691,L1,S04,4,2025-06-09 21:10:28.958402,2025-06-09 21:11:27.192867,1,0,0
102692,L2,S05,1,2025-06-09 21:42:00,2025-06-09 21:44:01.738579,1,0,0
102692,L2,S06,2,2025-06-09 21:44:01.738579,2025-06-09 21:46:09.295052,1,0,0
102692,L2,S07,3,2025-06-09 21:46:09.295052,2025-06-09 21:49:16.310483,1,0,0
102692,L2,S08,4,2025-06-09 21:49:16.310483,2025-06-09 21:52:03.612771,1,0,0
102693,L2,S05,1,2025-06-09 10:57:00,2025-06-09 10:59:07.514713,1,0,0
102693,L2,S06,2,2025-06-09 10:59:07.514713,2025-06-09 11:01:23.799240,1,0,0
102693,L2,S07,3,2025-06-09 11:01:23.799240,2025-06-09 11:02:59.200533,1,0,0
102693,L2,S08,4,2025-06-09 11:02:59.200533,2025-06-09 11:05:06.571310,1,0,0
102694,L1,S01,1,2025-06-09 20:13:00,2025-06-09 20:14:59.693825,1,0,0
102694,L1,S02,2,2025-06-09 20:14:59.693825,2025-06-09 20:16:47.864416,1,0,0
102694,L1,S03,3,2025-06-09 20:16:47.864416,2025-06-09 20:19:26.586952,1,0,0
102694,L1,S04,4,2025-06-09 20:19:26.586952,2025-06-09 20:20:45.446783,1,0,0
102695,L2,S05,1,2025-06-09 22:14:00,2025-06-09 22:15:45.974988,1,0,0
102695,L2,S06,2,2025-06-09 22:15:45.974988,2025-06-09 22:17:46.219038,1,0,0
102695,L2,S07,3,2025-06-09 22:17:46.219038,2025-06-09 22:19:37.665619,1,0,0
102695,L2,S08,4,2025-06-09 22:19:37.665619,2025-06-09 22:21:56.729517,1,0,0
102696,L2,S05,1,2025-06-09 10:22:00,2025-06-09 10:23:44.028191,1,0,0
102696,L2,S06,2,2025-06-09 10:23:44.028191,2025-06-09 10:25:33.351979,1,0,0
102696,L2,S07,3,2025-06-09 10:25:33.351979,2025-06-09 10:27:45.263984,1,0,0
102696,L2,S08,4,2025-06-09 10:27:45.263984,2025-06-09 10:30:14.711508,1,0,0
102697,L1,S01,1,2025-06-09 09:21:00,2025-06-09 09:22:49.800589,1,0,1
102697,L1,S02,2,2025-06-09 09:22:49.800589,2025-06-09 09:25:46.336522,1,0,1
102697,L1,S03,3,2025-06-09 09:25:46.336522,2025-06-09 09:29:17.810729,1,0,1
102697,L1,S04,4,2025-06-09 09:29:17.810729,2025-06-09 09:30:43.436795,1,0,1
102698,L1,S01,1,2025-06-09 20:36:00,2025-06-09 20:37:42.467961,1,0,0
102698,L1,S02,2,2025-06-09 20:37:42.467961,2025-06-09 20:39:26.904750,1,0,0
102698,L1,S03,3,2025-06-09 20:39:26.904750,2025-06-09 20:41:04.518536,1,0,0
102698,L1,S04,4,2025-06-09 20:41:04.518536,2025-06-09 20:42:24.541586,1,0,0
102699,L2,S05,1,2025-06-09 22:50:00,2025-06-09 22:52:27.777360,1,0,0
102699,L2,S06,2,2025-06-09 22:52:27.777360,2025-06-09 22:55:01.775803,1,0,0
102699,L2,S07,3,2025-06-09 22:55:01.775803,2025-06-09 22:56:58.128137,1,0,0
102699,L2,S08,4,2025-06-09 22:56:58.128137,2025-06-09 22:58:45.183468,1,0,0
102700,L1,S01,1,2025-06-09 10:27:00,2025-06-09 10:29:00.294212,1,0,0
102700,L1,S02,2,2025-06-09 10:29:00.294212,2025-06-09 10:31:16.138392,1,0,0
102700,L1,S03,3,2025-06-09 10:31:16.138392,2025-06-09 10:33:18.007729,1,0,0
102700,L1,S04,4,2025-06-09 10:33:18.007729,2025-06-09 10:34:23.529320,1,0,0
102701,L1,S01,1,2025-06-09 21:44:00,2025-06-09 21:45:42.624879,1,0,0
102701,L1,S02,2,2025-06-09 21:45:42.624879,2025-06-09 21:47:40.176957,1,0,0
102701,L1,S03,3,2025-06-09 21:47:40.176957,2025-06-09 21:49:45.051175,1,0,0
102701,L1,S04,4,2025-06-09 21:49:45.051175,2025-06-09 21:51:07.525394,1,0,0
102702,L2,S05,1,2025-06-09 23:22:00,2025-06-09 23:24:04.006254,1,0,0
102702,L2,S06,2,2025-06-09 23:24:04.006254,2025-06-09 23:26:15.368987,1,0,0
102702,L2,S07,3,2025-06-09 23:26:15.368987,2025-06-09 23:28:24.650794,1,0,0
102702,L2,S08,4,2025-06-09 23:28:24.650794,2025-06-09 23:30:58.241624,1,0,0
102703,L1,S01,1,2025-06-09 10:45:00,2025-06-09 10:47:41.341790,1,0,1
102703,L1,S02,2,2025-06-09 10:47:41.341790,2025-06-09 10:51:01.068424,1,0,1
102703,L1,S03,3,2025-06-09 10:51:01.068424,2025-06-09 10:53:04.333075,1,0,1
102703,L1,S04,4,2025-06-09 10:53:04.333075,2025-06-09 10:55:44.748305,1,0,1
102704,L1,S01,1,2025-06-09 08:16:00,2025-06-09 08:18:17.155091,1,0,0
102704,L1,S02,2,2025-06-09 08:18:17.155091,2025-06-09 08:20:04.055373,1,0,0
102704,L1,S03,3,2025-06-09 08:20:04.055373,2025-06-09 08:21:31.134565,1,0,0
102704,L1,S04,4,2025-06-09 08:21:31.134565,2025-06-09 08:22:50.733931,1,0,0
102705,L2,S05,1,2025-06-09 23:41:00,2025-06-09 23:43:20.367959,0,1,0
102705,L2,S06,2,2025-06-09 23:43:20.367959,2025-06-09 23:45:06.847942,1,0,0
